State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Agraharam,Annamayya,NIMMANAPALLE - 4775,Agraharam,0,1,35,21,9,6,9,27,0,0,6,30,12,0,24,36,0,29,7,13,23,3,33,36,0,25,11,29,7
Bandlapai,Annamayya,NIMMANAPALLE - 4775,Bandlapai,0,3,29,20,6,6,9,23,0,0,6,26,4,0,28,32,0,23,9,15,17,15,17,32,0,17,15,31,1
Machireddigaripalle,Annamayya,NIMMANAPALLE - 4775,Machireddigaripalle,0,1,43,20,13,11,17,26,1,0,9,35,4,0,39,43,0,10,34,18,26,18,26,44,0,23,21,29,15
Mastur,Annamayya,NIMMANAPALLE - 4775,Mastur,0,2,45,19,16,12,14,32,1,0,11,36,6,0,41,47,0,39,8,16,31,20,27,46,0,38,9,42,5
Nimmanapalle,Annamayya,NIMMANAPALLE - 4775,Nimmanapalle,1,3,53,16,22,19,13,39,5,1,6,50,8,0,49,57,0,44,13,33,24,25,32,53,1,40,17,51,6
Rachavetivaripalle,Annamayya,NIMMANAPALLE - 4775,Rachavetivaripalle,0,1,29,14,7,9,5,24,1,1,5,24,9,0,21,30,0,23,7,16,14,3,27,29,1,14,16,30,0
Reddivaripalle,Annamayya,NIMMANAPALLE - 4775,Reddivaripalle,0,1,52,18,18,17,12,40,1,0,14,38,16,0,33,50,1,30,23,18,35,15,38,53,0,31,22,51,2
Thavalam,Annamayya,NIMMANAPALLE - 4775,Thavalam,0,4,26,18,9,3,5,24,1,0,6,24,7,0,23,30,0,19,11,22,8,9,21,29,0,16,14,26,4
Vengamvaripalle,Annamayya,NIMMANAPALLE - 4775,Vengamvaripalle,0,0,28,18,7,3,7,21,0,0,6,22,8,0,20,28,0,23,5,10,18,9,19,27,1,16,12,23,5
