State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
B.Kothakota,Annamayya,B.KOTHAKOTA - 4749,B.Kothakota,0,6,70,40,24,12,25,37,14,3,6,67,0,0,76,76,0,58,18,48,28,60,16,75,1,0,76,76,0
Badikayalapalle,Annamayya,B.KOTHAKOTA - 4749,Badikayalapalle,1,5,75,46,22,13,28,53,0,2,10,69,2,0,79,79,2,69,12,59,22,63,18,79,2,1,80,78,1
Bayyappagaripalle,Annamayya,B.KOTHAKOTA - 4749,Bayyappagaripalle,0,1,51,34,12,6,17,35,0,3,3,46,0,0,52,52,0,46,6,37,15,32,20,50,2,1,51,52,0
Beerangi,Annamayya,B.KOTHAKOTA - 4749,Beerangi,1,2,39,21,16,5,13,28,1,1,5,35,0,0,39,40,0,28,14,33,9,23,19,42,0,1,41,42,0
Gattu,Annamayya,B.KOTHAKOTA - 4749,Gattu,2,5,77,48,28,8,37,41,6,4,6,74,0,0,80,82,0,65,19,55,29,56,27,82,2,3,81,84,0
Gollapalle,Annamayya,B.KOTHAKOTA - 4749,Gollapalle,0,1,38,23,12,4,10,28,1,0,8,31,0,0,39,39,0,19,20,23,16,32,7,39,0,0,39,39,0
Gummasamudram,Annamayya,B.KOTHAKOTA - 4749,Gummasamudram,0,0,43,22,14,7,13,29,1,1,2,40,0,0,42,43,0,29,14,24,19,29,14,43,0,0,43,43,0
Kotavooru,Annamayya,B.KOTHAKOTA - 4749,Kotavooru,0,4,39,21,14,8,24,19,0,0,6,37,0,0,43,41,2,34,9,40,3,27,16,41,1,1,42,41,2
Thummanamgutta,Annamayya,B.KOTHAKOTA - 4749,Thummanamgutta,0,0,40,22,15,3,14,25,1,3,3,32,0,0,38,38,0,35,5,33,7,32,8,36,3,1,39,39,1
